"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 12, 2011","32,483.94","32,162.15","32,600.63","32,162.15","181.86M","1.00%"
"Jan 11, 2011","32,162.15","31,698.49","32,162.15","31,698.49","224.00M","1.46%"
"Jan 10, 2011","31,698.49","31,929.72","32,004.83","31,688.84","171.90M","-0.72%"
"Jan 07, 2011","31,929.72","32,115.88","32,115.88","31,732.64","140.09M","-0.58%"
"Jan 06, 2011","32,115.88","32,010.53","32,180.46","32,010.53","124.74M","0.33%"
"Jan 05, 2011","32,010.53","32,427.40","32,427.40","31,879.01","144.75M","-1.29%"
"Jan 04, 2011","32,427.40","32,308.11","32,429.33","32,258.26","111.92M","0.37%"
"Jan 03, 2011","32,308.11","32,118.89","32,308.11","32,117.20","77.73M","0.59%"
"Dec 31, 2010","32,118.89","32,210.04","32,210.04","32,092.82","51.07M","-0.28%"
"Dec 30, 2010","32,210.04","32,123.40","32,227.23","32,097.16","85.45M","0.27%"
"Dec 29, 2010","32,123.40","32,012.31","32,123.40","31,951.17","65.76M","0.35%"
"Dec 28, 2010","32,012.31","32,037.06","32,135.27","31,922.95","55.69M","-0.08%"
"Dec 24, 2010","32,037.06","32,127.31","32,127.31","32,037.06","24.01M","-0.28%"
"Dec 23, 2010","32,127.31","32,058.97","32,167.16","32,006.45","104.66M","0.21%"
"Dec 22, 2010","32,058.97","32,063.81","32,180.64","31,984.49","151.81M","-0.02%"
"Dec 21, 2010","32,063.81","31,732.52","32,063.81","31,732.52","122.61M","1.04%"
"Dec 20, 2010","31,732.52","31,631.07","31,835.24","31,619.55","96.96M","0.32%"
"Dec 17, 2010","31,631.07","31,703.61","31,815.46","31,560.01","232.99M","-0.23%"
"Dec 15, 2010","31,703.61","31,666.64","31,775.23","31,601.40","342.86M","0.12%"
"Dec 14, 2010","31,666.64","31,565.18","31,720.42","31,565.18","238.83M","0.32%"
"Dec 13, 2010","31,565.18","31,488.81","31,661.02","31,488.81","188.11M","0.24%"
"Dec 10, 2010","31,488.81","31,617.66","31,686.61","31,366.47","203.92M","-0.41%"
"Dec 09, 2010","31,617.66","31,769.88","31,898.61","31,568.01","194.15M","-0.48%"
"Dec 08, 2010","31,769.88","31,764.37","31,835.20","31,512.33","198.47M","0.02%"
"Dec 07, 2010","31,764.37","31,655.93","31,976.46","31,623.93","243.88M","0.34%"
"Dec 06, 2010","31,655.93","31,376.93","31,729.48","31,376.93","240.30M","0.89%"
"Dec 03, 2010","31,376.93","31,145.18","31,480.15","31,131.52","248.62M","0.74%"
"Dec 02, 2010","31,145.18","30,787.32","31,145.18","30,787.32","236.32M","1.16%"
"Dec 01, 2010","30,787.32","30,266.40","30,851.15","30,266.40","304.62M","1.72%"
"Nov 30, 2010","30,266.40","30,716.24","30,852.64","30,248.56","294.62M","-1.46%"
"Nov 29, 2010","30,716.24","31,181.38","31,483.26","30,716.24","153.18M","-1.49%"
"Nov 26, 2010","31,181.38","31,298.22","31,298.22","30,924.36","130.21M","-0.37%"
"Nov 25, 2010","31,298.22","31,112.49","31,363.31","31,112.49","122.04M","0.60%"
"Nov 24, 2010","31,112.49","30,895.07","31,166.21","30,801.09","178.03M","0.70%"
"Nov 23, 2010","30,895.07","31,403.81","31,403.81","30,895.07","206.70M","-1.62%"
"Nov 22, 2010","31,403.81","31,398.82","31,672.30","31,264.63","167.32M","0.02%"
"Nov 19, 2010","31,398.82","31,574.00","31,685.19","31,293.76","201.25M","-0.55%"
"Nov 18, 2010","31,574.00","31,345.17","31,693.89","31,345.17","213.68M","0.73%"
"Nov 17, 2010","31,345.17","31,419.68","31,419.68","31,136.60","208.66M","-0.24%"
"Nov 16, 2010","31,419.68","31,816.61","31,816.61","31,419.68","183.88M","-1.25%"
"Nov 15, 2010","31,816.61","31,692.80","31,859.05","31,442.59","155.64M","0.39%"
"Nov 12, 2010","31,692.80","31,560.07","31,692.80","31,201.11","188.44M","0.42%"
"Nov 11, 2010","31,560.07","31,517.83","31,705.38","31,450.96","224.86M","0.13%"
"Nov 10, 2010","31,517.83","31,662.14","31,662.14","31,412.58","252.57M","-0.46%"
"Nov 09, 2010","31,662.14","31,388.98","31,708.17","31,363.10","208.07M","0.87%"
"Nov 08, 2010","31,388.98","31,456.46","31,456.46","31,217.68","160.22M","-0.21%"
"Nov 05, 2010","31,456.46","31,327.90","31,456.46","31,157.09","225.68M","0.41%"
"Nov 04, 2010","31,327.90","30,817.97","31,327.90","30,817.97","251.47M","1.65%"
"Nov 03, 2010","30,817.97","30,609.63","30,951.36","30,609.63","239.22M","0.68%"
"Nov 02, 2010","30,609.63","30,637.96","30,653.18","30,427.22","163.57M","-0.09%"
"Nov 01, 2010","30,637.96","30,430.90","30,646.30","30,377.50","133.55M","0.68%"
"Oct 29, 2010","30,430.90","30,186.58","30,430.90","30,077.02","134.79M","0.81%"
"Oct 28, 2010","30,186.58","29,955.84","30,269.60","29,955.84","148.47M","0.77%"
"Oct 27, 2010","29,955.84","30,133.78","30,188.07","29,942.78","182.02M","-0.59%"
"Oct 26, 2010","30,133.78","30,262.64","30,262.64","29,945.26","176.58M","-0.43%"
"Oct 25, 2010","30,262.64","30,118.16","30,446.63","30,118.16","168.84M","0.48%"
"Oct 22, 2010","30,118.16","30,439.46","30,439.46","30,046.11","150.19M","-1.06%"
"Oct 21, 2010","30,439.46","30,080.50","30,443.35","30,056.74","181.76M","1.19%"
"Oct 20, 2010","30,080.50","30,003.08","30,081.40","29,889.84","213.04M","0.26%"
"Oct 19, 2010","30,003.08","30,177.05","30,442.98","29,959.56","220.37M","-0.58%"
"Oct 18, 2010","30,177.05","30,065.99","30,177.05","29,839.84","126.92M","0.37%"
"Oct 15, 2010","30,065.99","30,251.34","30,299.44","29,965.00","210.83M","-0.61%"
"Oct 14, 2010","30,251.34","30,267.46","30,498.89","30,089.14","190.55M","-0.05%"
"Oct 13, 2010","30,267.46","29,779.15","30,267.46","29,779.15","229.78M","1.64%"
"Oct 12, 2010","29,779.15","29,747.11","29,792.90","29,472.05","167.02M","0.11%"
"Oct 11, 2010","29,747.11","29,647.99","29,830.93","29,635.78","179.44M","0.33%"
"Oct 08, 2010","29,647.99","29,524.11","29,647.99","29,405.97","166.35M","0.42%"
"Oct 07, 2010","29,524.11","29,697.98","29,859.83","29,505.66","205.13M","-0.59%"
"Oct 06, 2010","29,697.98","29,569.04","29,846.59","29,569.04","211.31M","0.44%"
"Oct 05, 2010","29,569.04","29,294.97","29,569.04","29,152.03","178.79M","0.94%"
"Oct 04, 2010","29,294.97","29,266.73","29,411.49","29,238.17","160.25M","0.10%"
"Oct 01, 2010","29,266.73","29,456.04","29,456.04","29,210.25","154.96M","-0.64%"
"Sep 30, 2010","29,456.04","29,069.83","29,456.04","28,996.17","224.47M","1.33%"
"Sep 29, 2010","29,069.83","28,972.47","29,160.18","28,968.18","210.99M","0.34%"
"Sep 28, 2010","28,972.47","28,959.42","29,017.33","28,714.68","194.88M","0.05%"
"Sep 27, 2010","28,959.42","28,714.77","29,109.98","28,714.77","175.23M","0.85%"
"Sep 23, 2010","28,714.77","28,722.72","28,776.22","28,523.18","150.73M","-0.03%"
"Sep 22, 2010","28,722.72","28,724.74","28,804.88","28,489.21","185.98M","-0.01%"
"Sep 21, 2010","28,724.74","28,710.93","28,803.45","28,639.14","178.35M","0.05%"
"Sep 20, 2010","28,710.93","28,413.56","28,718.21","28,402.16","173.51M","1.05%"
"Sep 17, 2010","28,413.56","28,464.93","28,746.90","28,285.30","183.14M","-0.18%"
"Sep 16, 2010","28,464.93","28,502.08","28,502.39","28,349.91","212.46M","-0.13%"
"Sep 15, 2010","28,502.08","28,502.19","28,531.36","28,313.61","213.25M","-0.00%"
"Sep 14, 2010","28,502.19","28,491.34","28,561.17","28,345.35","226.39M","0.04%"
"Sep 13, 2010","28,491.34","28,087.10","28,491.34","28,087.10","204.29M","1.44%"
"Sep 10, 2010","28,087.10","27,984.93","28,095.28","27,942.09","152.10M","0.37%"
"Sep 09, 2010","27,984.93","27,911.14","28,207.92","27,830.52","218.33M","0.26%"
"Sep 08, 2010","27,911.14","27,665.29","27,911.14","27,602.72","301.91M","0.89%"
"Sep 07, 2010","27,665.29","27,980.60","27,980.60","27,613.07","133.78M","-1.13%"
"Sep 06, 2010","27,980.60","27,942.89","28,131.55","27,883.88","117.16M","0.13%"
"Sep 03, 2010","27,942.89","27,840.98","28,099.73","27,839.50","159.97M","0.37%"
"Sep 02, 2010","27,840.98","27,979.26","28,047.13","27,823.83","235.90M","-0.49%"
"Sep 01, 2010","27,979.26","27,253.87","27,979.26","27,253.87","185.31M","2.66%"
"Aug 31, 2010","27,253.87","27,142.00","27,255.27","26,723.23","233.04M","0.41%"
"Aug 30, 2010","27,142.00","26,738.91","27,182.72","26,738.91","116.32M","1.51%"
"Aug 27, 2010","26,738.91","26,873.08","26,908.43","26,640.04","165.05M","-0.50%"
"Aug 26, 2010","26,873.08","26,470.47","26,925.55","26,470.47","170.62M","1.52%"
"Aug 25, 2010","26,470.47","27,069.73","27,069.73","26,431.71","189.44M","-2.21%"
"Aug 24, 2010","27,069.73","27,361.70","27,361.70","26,853.51","204.13M","-1.07%"
"Aug 23, 2010","27,361.70","26,989.63","27,444.10","26,974.57","217.99M","1.38%"
"Aug 20, 2010","26,989.63","27,148.75","27,209.15","26,852.20","174.21M","-0.59%"
"Aug 19, 2010","27,148.75","27,287.09","27,491.06","27,078.15","215.44M","-0.51%"
"Aug 18, 2010","27,287.09","27,680.73","27,680.73","27,282.53","189.06M","-1.42%"
"Aug 17, 2010","27,680.73","27,583.09","27,757.29","27,580.78","160.98M","0.35%"
"Aug 16, 2010","27,583.09","27,526.23","27,649.00","27,364.44","121.48M","0.21%"
"Aug 13, 2010","27,526.23","27,467.15","27,742.05","27,355.43","146.92M","0.22%"
"Aug 12, 2010","27,467.15","27,461.76","27,539.60","27,193.68","194.93M","0.02%"
"Aug 11, 2010","27,461.76","27,917.70","27,917.70","27,461.76","163.28M","-1.63%"
"Aug 10, 2010","27,917.70","28,282.12","28,305.61","27,917.70","150.15M","-1.29%"
"Aug 06, 2010","28,282.12","28,527.88","28,716.06","28,282.12","170.56M","-0.86%"
"Aug 05, 2010","28,527.88","28,540.46","28,740.59","28,460.37","186.10M","-0.04%"
"Aug 04, 2010","28,540.46","28,627.17","28,659.22","28,459.67","303.91M","-0.30%"
"Aug 03, 2010","28,627.17","28,883.19","28,908.59","28,594.98","238.33M","-0.89%"
"Aug 02, 2010","28,883.19","28,355.21","28,890.01","28,355.21","231.50M","1.86%"
"Jul 30, 2010","28,355.21","28,550.07","28,550.07","28,084.66","194.27M","-0.68%"
"Jul 29, 2010","28,550.07","28,367.26","28,550.07","28,356.97","169.79M","0.64%"
"Jul 28, 2010","28,367.26","28,461.48","28,659.06","28,276.79","199.17M","-0.33%"
"Jul 27, 2010","28,461.48","28,499.00","28,761.03","28,290.47","149.53M","-0.13%"
"Jul 26, 2010","28,499.00","28,424.17","28,698.34","28,423.68","186.37M","0.26%"
"Jul 23, 2010","28,424.17","28,274.03","28,512.95","28,229.03","205.97M","0.53%"
"Jul 22, 2010","28,274.03","27,833.52","28,292.16","27,649.87","226.93M","1.58%"
"Jul 21, 2010","27,833.52","27,349.61","27,908.61","27,349.61","200.98M","1.77%"
"Jul 20, 2010","27,349.61","27,329.75","27,551.06","27,075.14","195.84M","0.07%"
"Jul 19, 2010","27,329.75","27,529.83","27,561.94","27,271.04","181.90M","-0.73%"
"Jul 16, 2010","27,529.83","27,474.68","27,939.94","27,342.79","232.12M","0.20%"
"Jul 15, 2010","27,474.68","27,443.67","27,761.86","27,309.52","250.48M","0.11%"
"Jul 14, 2010","27,443.67","27,495.94","27,679.32","27,303.67","181.39M","-0.19%"
"Jul 13, 2010","27,495.94","27,192.31","27,556.55","27,058.77","184.54M","1.12%"
"Jul 12, 2010","27,192.31","27,272.31","27,307.48","27,038.84","119.56M","-0.29%"
"Jul 09, 2010","27,272.31","27,061.19","27,282.34","27,061.19","140.65M","0.78%"
"Jul 08, 2010","27,061.19","26,854.92","27,153.66","26,854.92","193.97M","0.77%"
"Jul 07, 2010","26,854.92","26,723.87","26,854.92","26,443.28","123.60M","0.49%"
"Jul 06, 2010","26,723.87","26,182.67","26,723.87","26,182.67","156.25M","2.07%"
"Jul 05, 2010","26,182.67","26,314.56","26,385.39","26,168.18","115.14M","-0.50%"
"Jul 02, 2010","26,314.56","26,009.53","26,363.50","25,969.63","146.32M","1.17%"
"Jul 01, 2010","26,009.53","26,258.82","26,351.74","25,973.20","191.09M","-0.95%"
"Jun 30, 2010","26,258.82","26,698.70","26,709.52","26,243.33","220.69M","-1.65%"
"Jun 29, 2010","26,698.70","27,289.72","27,289.72","26,574.09","118.94M","-2.17%"
"Jun 28, 2010","27,289.72","27,258.07","27,440.13","27,114.74","131.56M","0.12%"
"Jun 25, 2010","27,258.07","27,413.65","27,507.26","27,217.34","127.27M","-0.57%"
"Jun 24, 2010","27,413.65","27,617.91","27,765.92","27,385.84","142.69M","-0.74%"
"Jun 23, 2010","27,617.91","27,917.51","27,917.51","27,518.83","152.42M","-1.07%"
"Jun 22, 2010","27,917.51","28,029.33","28,029.33","27,699.17","187.31M","-0.40%"
"Jun 21, 2010","28,029.33","27,761.70","28,214.75","27,761.70","181.10M","0.96%"
"Jun 18, 2010","27,761.70","27,799.03","28,052.08","27,607.61","244.34M","-0.13%"
"Jun 17, 2010","27,799.03","27,682.72","27,972.72","27,600.96","302.00M","0.42%"
"Jun 15, 2010","27,682.72","27,446.09","27,707.64","27,213.99","212.81M","0.86%"
"Jun 14, 2010","27,446.09","26,849.17","27,446.09","26,849.17","172.77M","2.22%"
"Jun 11, 2010","26,849.17","27,133.87","27,227.28","26,747.95","112.79M","-1.05%"
"Jun 10, 2010","27,133.87","26,650.86","27,133.87","26,560.82","240.98M","1.81%"
"Jun 09, 2010","26,650.86","26,019.71","26,650.86","26,019.71","196.80M","2.43%"
"Jun 08, 2010","26,019.71","26,193.37","26,469.21","25,977.88","201.61M","-0.66%"
"Jun 07, 2010","26,193.37","26,558.14","26,558.14","26,193.37","178.32M","-1.37%"
"Jun 04, 2010","26,558.14","27,135.78","27,266.34","26,433.75","241.70M","-2.13%"
"Jun 03, 2010","27,135.78","27,248.11","27,698.43","27,070.88","208.90M","-0.41%"
"Jun 02, 2010","27,248.11","27,309.06","27,309.06","27,028.38","227.06M","-0.22%"
"Jun 01, 2010","27,309.06","27,145.36","27,357.38","26,741.24","194.08M","0.60%"
"May 31, 2010","27,145.36","27,202.72","27,341.63","27,047.38","100.12M","-0.21%"
"May 28, 2010","27,202.72","27,449.74","27,516.68","27,149.56","211.59M","-0.90%"
"May 27, 2010","27,449.74","27,047.51","27,449.74","27,039.68","208.83M","1.49%"
"May 26, 2010","27,047.51","26,179.84","27,047.51","26,179.84","405.70M","3.31%"
"May 25, 2010","26,179.84","26,777.79","26,777.79","25,961.34","196.59M","-2.23%"
"May 24, 2010","26,777.79","26,258.21","26,802.80","26,258.21","210.00M","1.98%"
"May 21, 2010","26,258.21","26,337.51","26,554.89","25,833.89","283.79M","-0.30%"
"May 20, 2010","26,337.51","27,175.04","27,240.96","26,195.20","256.81M","-3.08%"
"May 19, 2010","27,175.04","27,573.83","27,573.83","26,935.56","196.38M","-1.45%"
"May 18, 2010","27,573.83","27,306.74","27,617.44","27,302.39","222.54M","0.98%"
"May 17, 2010","27,306.74","27,342.35","27,424.79","26,882.62","168.57M","-0.13%"
"May 14, 2010","27,342.35","28,041.85","28,041.85","27,284.04","166.49M","-2.49%"
"May 13, 2010","28,041.85","28,178.23","28,338.77","27,921.55","199.68M","-0.48%"
"May 12, 2010","28,178.23","27,513.98","28,178.23","27,513.98","260.42M","2.41%"
"May 11, 2010","27,513.98","27,661.61","27,661.61","27,345.94","243.74M","-0.53%"
"May 10, 2010","27,661.61","26,515.07","27,695.84","26,515.07","260.82M","4.32%"
"May 07, 2010","26,515.07","27,512.83","27,512.83","26,379.18","338.05M","-3.63%"
"May 06, 2010","27,512.83","27,616.68","27,758.94","27,243.04","272.34M","-0.38%"
"May 05, 2010","27,616.68","27,935.85","28,066.85","27,458.80","296.76M","-1.14%"
"May 04, 2010","27,935.85","28,630.82","28,741.01","27,935.85","281.86M","-2.43%"
"May 03, 2010","28,630.82","28,635.76","28,660.17","28,399.11","131.34M","-0.02%"
"Apr 30, 2010","28,635.76","28,716.27","28,911.42","28,450.28","182.99M","-0.28%"
"Apr 29, 2010","28,716.27","28,524.78","28,716.27","28,299.91","163.38M","0.67%"
"Apr 28, 2010","28,524.78","29,309.47","29,309.47","28,416.48","221.15M","-2.68%"
"Apr 26, 2010","29,309.47","28,931.40","29,320.38","28,931.40","125.72M","1.31%"
"Apr 23, 2010","28,931.40","28,822.34","28,960.20","28,814.94","145.33M","0.38%"
"Apr 22, 2010","28,822.34","28,938.78","29,098.41","28,600.68","210.46M","-0.40%"
"Apr 21, 2010","28,938.78","29,012.46","29,106.79","28,798.84","165.27M","-0.25%"
"Apr 20, 2010","29,012.46","28,731.02","29,124.58","28,731.02","179.37M","0.98%"
"Apr 19, 2010","28,731.02","29,054.40","29,054.40","28,574.76","147.87M","-1.11%"
"Apr 16, 2010","29,054.40","29,565.10","29,565.10","29,054.40","183.01M","-1.73%"
"Apr 15, 2010","29,565.10","29,499.70","29,565.10","29,307.87","202.51M","0.22%"
"Apr 14, 2010","29,499.70","28,941.83","29,499.70","28,941.83","152.81M","1.93%"
"Apr 13, 2010","28,941.83","29,210.09","29,269.81","28,941.83","180.99M","-0.92%"
"Apr 12, 2010","29,210.09","29,357.50","29,499.01","29,170.52","147.47M","-0.50%"
"Apr 09, 2010","29,357.50","29,030.38","29,357.50","29,030.38","200.35M","1.13%"
"Apr 08, 2010","29,030.38","29,265.17","29,265.17","28,912.78","303.77M","-0.80%"
"Apr 07, 2010","29,265.17","29,367.74","29,367.74","29,123.46","213.06M","-0.35%"
"Apr 06, 2010","29,367.74","29,020.02","29,367.74","29,020.02","225.49M","1.20%"
"Apr 01, 2010","29,020.02","28,747.56","29,020.02","28,747.56","161.67M","0.95%"
"Mar 31, 2010","28,747.56","28,735.26","28,828.17","28,581.25","205.12M","0.04%"
"Mar 30, 2010","28,735.26","28,705.82","29,025.05","28,705.82","167.11M","0.10%"
"Mar 29, 2010","28,705.82","28,583.45","28,789.53","28,583.45","181.95M","0.43%"
"Mar 26, 2010","28,583.45","28,555.53","28,659.36","28,476.44","212.11M","0.10%"
"Mar 25, 2010","28,555.53","28,401.68","28,671.85","28,305.45","232.93M","0.54%"
"Mar 24, 2010","28,401.68","28,451.01","28,648.72","28,235.55","258.22M","-0.17%"
"Mar 23, 2010","28,451.01","28,544.15","28,643.15","28,448.20","201.25M","-0.33%"
"Mar 19, 2010","28,544.15","28,806.14","28,851.80","28,491.32","403.73M","-0.91%"
"Mar 18, 2010","28,806.14","28,530.94","28,851.80","28,491.32","403.73M","0.96%"
"Mar 17, 2010","28,530.94","28,252.59","28,542.24","28,252.59","231.12M","0.99%"
"Mar 16, 2010","28,252.59","28,032.87","28,252.59","28,032.87","168.84M","0.78%"
"Mar 15, 2010","28,032.87","28,262.40","28,262.40","28,001.66","178.81M","-0.81%"
"Mar 12, 2010","28,262.40","27,911.43","28,269.66","27,911.43","211.99M","1.26%"
"Mar 11, 2010","27,911.43","28,087.67","28,198.03","27,911.43","244.25M","-0.63%"
"Mar 10, 2010","28,087.67","27,898.14","28,129.20","27,855.54","162.02M","0.68%"
"Mar 09, 2010","27,898.14","28,116.69","28,116.69","27,835.48","208.48M","-0.78%"
"Mar 08, 2010","28,116.69","27,904.65","28,185.03","27,904.65","184.92M","0.76%"
"Mar 05, 2010","27,904.65","27,774.10","27,908.00","27,641.36","187.83M","0.47%"
"Mar 04, 2010","27,774.10","27,683.65","27,817.93","27,506.87","199.44M","0.33%"
"Mar 03, 2010","27,683.65","27,371.92","27,683.65","27,371.92","227.73M","1.14%"
"Mar 02, 2010","27,371.92","27,026.02","27,371.92","27,026.02","213.07M","1.28%"
"Mar 01, 2010","27,026.02","26,764.61","27,076.68","26,764.61","158.67M","0.98%"
"Feb 26, 2010","26,764.61","26,731.85","26,942.92","26,652.34","195.49M","0.12%"
"Feb 25, 2010","26,731.85","26,933.08","26,968.69","26,616.45","237.98M","-0.75%"
"Feb 24, 2010","26,933.08","27,055.50","27,055.50","26,763.10","192.77M","-0.45%"
"Feb 23, 2010","27,055.50","27,284.16","27,474.02","26,950.45","241.27M","-0.84%"
"Feb 22, 2010","27,284.16","27,069.13","27,419.47","27,069.13","222.45M","0.79%"
"Feb 19, 2010","27,069.13","27,280.58","27,280.58","26,885.51","174.27M","-0.78%"
"Feb 18, 2010","27,280.58","27,192.58","27,280.58","26,916.22","232.50M","0.32%"
"Feb 17, 2010","27,192.58","26,939.80","27,290.49","26,939.80","268.48M","0.94%"
"Feb 16, 2010","26,939.80","26,701.36","26,939.80","26,701.36","187.69M","0.89%"
"Feb 15, 2010","26,701.36","26,262.41","26,704.39","26,262.41","132.85M","1.67%"
"Feb 12, 2010","26,262.41","26,350.60","26,681.74","26,149.93","217.23M","-0.33%"
"Feb 11, 2010","26,350.60","26,359.17","26,611.49","26,277.70","187.58M","-0.03%"
"Feb 10, 2010","26,359.17","26,455.10","26,602.64","26,343.09","187.65M","-0.36%"
"Feb 09, 2010","26,455.10","26,041.96","26,455.10","26,041.96","229.10M","1.59%"
"Feb 08, 2010","26,041.96","25,793.06","26,247.48","25,793.06","201.94M","0.96%"
"Feb 05, 2010","25,793.06","26,318.36","26,318.36","25,733.31","264.20M","-2.00%"
"Feb 04, 2010","26,318.36","26,926.46","26,926.46","26,318.36","208.82M","-2.26%"
"Feb 03, 2010","26,926.46","26,812.25","27,089.62","26,805.66","185.26M","0.43%"
"Feb 02, 2010","26,812.25","26,487.48","26,859.34","26,487.48","185.13M","1.23%"
"Feb 01, 2010","26,487.48","26,675.95","26,675.95","26,317.40","155.62M","-0.71%"
"Jan 29, 2010","26,675.95","26,795.30","26,795.30","26,409.55","259.30M","-0.45%"
"Jan 28, 2010","26,795.30","26,802.13","27,040.24","26,795.30","197.05M","-0.03%"
"Jan 27, 2010","26,802.13","26,652.05","26,900.40","26,512.19","214.00M","0.56%"
"Jan 26, 2010","26,652.05","27,080.04","27,080.04","26,562.21","229.63M","-1.58%"
"Jan 25, 2010","27,080.04","27,063.24","27,319.69","26,997.95","186.53M","0.06%"
"Jan 22, 2010","27,063.24","27,489.85","27,489.85","26,929.92","253.31M","-1.55%"
"Jan 21, 2010","27,489.85","27,901.74","27,976.23","27,446.67","283.16M","-1.48%"
